Cruciani_1,Cruciani_2,Cruciani_3,Instability_Index,Boman_Index,Hydrophobicity_Eisenberg,Hydrophobic_Moment,Aliphatic_Index,Isoelectric_Point_Lehninger,Charge_pH7.4_Lehninger,Freq_Tiny,Freq_Small,Freq_Aliphatic,Freq_Aromatic,Freq_Non_polar,Freq_Polar,Freq_Charged,Freq_Basic,Freq_Acidic,anomaly
-0.27381,-0.189762,0.092857,33.066667,0.211667,0.274048,0.483227,95.238095,10.823312,4.027428,0.333333,0.452381,0.333333,0.190476,0.619048,0.380952,0.119048,0.119048,0.0,1
-0.487619,-0.34619,0.107143,20.559524,-0.922143,0.50119,0.368854,109.047619,9.630231,0.990631,0.452381,0.571429,0.333333,0.142857,0.761905,0.238095,0.02381,0.02381,0.0,1
-0.300476,-0.182381,-0.088333,40.22381,-0.092857,0.351667,0.501538,116.190476,4.187223,-1.01118,0.214286,0.452381,0.380952,0.190476,0.690476,0.309524,0.119048,0.047619,0.071429,1
-0.200238,-0.367619,0.264048,0.664286,1.288333,0.02,0.782247,88.333333,11.194385,6.10619,0.404762,0.595238,0.404762,0.119048,0.52381,0.47619,0.309524,0.261905,0.047619,1
-0.017381,-0.260714,0.155714,32.142857,1.672619,-0.130476,0.387635,32.619048,8.372719,3.848378,0.404762,0.52381,0.119048,0.119048,0.547619,0.452381,0.214286,0.166667,0.047619,1
-0.250714,-0.277381,-0.054524,28.07381,0.256667,0.304762,0.59753,125.47619,5.619045,-2.849689,0.285714,0.428571,0.452381,0.190476,0.595238,0.404762,0.261905,0.142857,0.119048,1
-0.436429,-0.397381,0.135238,22.269048,-0.672381,0.455238,0.345904,109.047619,9.630231,0.990631,0.5,0.666667,0.380952,0.119048,0.714286,0.285714,0.02381,0.02381,0.0,1
-0.012143,-0.307857,-0.085476,70.214286,2.415714,-0.112381,0.560453,90.714286,4.176961,-3.969391,0.190476,0.52381,0.309524,0.095238,0.52381,0.47619,0.357143,0.142857,0.214286,-1
-0.364286,-0.219762,0.000476,37.192857,0.085,0.337619,0.417462,104.52381,11.198315,2.031043,0.238095,0.47619,0.357143,0.166667,0.690476,0.309524,0.071429,0.071429,0.0,1
-0.025238,-0.234048,0.263095,60.914286,1.97,-0.243571,0.464053,27.857143,9.71993,7.208973,0.333333,0.452381,0.071429,0.142857,0.52381,0.47619,0.380952,0.309524,0.071429,1
-0.398095,-0.185714,-0.058571,48.680952,-0.19119,0.380476,0.642714,116.190476,6.962949,-0.006921,0.261905,0.452381,0.380952,0.190476,0.714286,0.285714,0.142857,0.071429,0.071429,1
-0.434286,-0.365952,0.115238,20.247619,-0.800714,0.480714,0.345904,122.857143,9.630231,0.990631,0.452381,0.619048,0.380952,0.119048,0.714286,0.285714,0.02381,0.02381,0.0,1
-0.087857,-0.364286,0.154048,73.316667,2.195952,-0.146429,0.388723,30.238095,10.57006,3.031806,0.333333,0.595238,0.119048,0.071429,0.47619,0.52381,0.238095,0.166667,0.071429,1
0.023333,-0.216667,0.206667,82.495238,3.89,-0.399524,0.737302,46.666667,12.181334,5.032755,0.333333,0.52381,0.214286,0.095238,0.47619,0.52381,0.333333,0.238095,0.095238,1
-0.430714,-0.184286,-0.064762,45.742857,-0.315238,0.399524,0.585289,118.571429,6.962949,-0.006921,0.261905,0.452381,0.404762,0.190476,0.738095,0.261905,0.142857,0.071429,0.071429,1
-0.393095,-0.242857,-0.129524,54.371429,-0.409762,0.428333,0.572781,123.095238,3.463732,-3.005465,0.261905,0.47619,0.404762,0.166667,0.714286,0.285714,0.119048,0.02381,0.095238,-1
-0.004762,-0.267619,0.158333,56.633333,1.66119,-0.129524,0.376032,32.619048,8.162898,2.849086,0.428571,0.547619,0.142857,0.119048,0.547619,0.452381,0.238095,0.166667,0.071429,1
0.209524,-0.34881,0.021905,39.942857,3.019524,-0.353095,0.316021,53.571429,7.204359,-0.006983,0.238095,0.404762,0.190476,0.02381,0.309524,0.690476,0.428571,0.214286,0.214286,-1
-0.135952,-0.351429,0.184762,47.07619,1.579286,0.005952,0.577233,23.333333,7.865324,1.131942,0.547619,0.690476,0.095238,0.166667,0.619048,0.380952,0.142857,0.095238,0.047619,1
-0.452381,-0.224762,-0.088095,46.711905,-0.601429,0.449524,0.572781,130.238095,4.187225,-1.006913,0.261905,0.428571,0.428571,0.166667,0.738095,0.261905,0.119048,0.047619,0.071429,1
-0.459524,-0.19119,-0.066667,46.252381,-0.939048,0.484286,0.572781,146.428571,6.830686,-0.011358,0.238095,0.428571,0.5,0.166667,0.785714,0.214286,0.095238,0.047619,0.047619,1
-0.349762,-0.157143,0.045714,48.3,-0.031667,0.319048,0.434538,104.52381,11.56081,4.029561,0.261905,0.380952,0.333333,0.190476,0.666667,0.333333,0.119048,0.119048,0.0,1
-0.301429,-0.381667,0.141429,53.792857,1.125714,0.116429,0.436431,67.142857,8.167288,1.425882,0.47619,0.690476,0.261905,0.095238,0.642857,0.357143,0.142857,0.095238,0.047619,1
-0.365714,-0.195952,-0.045714,50.702381,-0.113333,0.350714,0.640472,123.095238,6.962949,-0.006921,0.261905,0.452381,0.380952,0.166667,0.690476,0.309524,0.142857,0.071429,0.071429,1
-0.037619,-0.394762,0.048571,32.902381,1.882619,-0.09619,0.687105,88.095238,5.524482,-1.252393,0.285714,0.52381,0.285714,0.02381,0.47619,0.52381,0.380952,0.190476,0.190476,1
-0.066905,-0.255,0.015952,59.854762,2.746429,-0.182143,0.58692,65.238095,5.46897,-1.248697,0.309524,0.452381,0.238095,0.095238,0.547619,0.452381,0.333333,0.166667,0.166667,1
-0.343095,-0.18381,-0.01381,35.902381,-0.019048,0.355714,0.427077,104.52381,11.198315,2.031043,0.261905,0.452381,0.357143,0.190476,0.666667,0.333333,0.071429,0.071429,0.0,1
-0.494048,-0.338095,0.098333,23.37381,-1.124286,0.544762,0.380061,136.904762,9.630231,0.990631,0.428571,0.547619,0.404762,0.119048,0.761905,0.238095,0.02381,0.02381,0.0,1
0.03,-0.133333,0.361667,15.321429,3.527857,-0.499048,0.735093,60.238095,11.884719,13.841933,0.214286,0.404762,0.214286,0.071429,0.452381,0.547619,0.428571,0.380952,0.047619,1
0.236429,-0.358571,0.005714,57.590476,3.090238,-0.352619,0.316021,48.809524,5.06765,-1.005712,0.238095,0.428571,0.166667,0.02381,0.285714,0.714286,0.404762,0.190476,0.214286,-1
-0.4,-0.170238,-0.075,50.702381,-0.265,0.387143,0.642714,123.095238,6.962949,-0.006921,0.238095,0.452381,0.404762,0.190476,0.714286,0.285714,0.142857,0.071429,0.071429,1
-0.01119,-0.136905,0.126905,65.311905,3.058333,-0.249762,0.863614,62.619048,11.341187,5.031257,0.238095,0.380952,0.190476,0.166667,0.5,0.5,0.380952,0.261905,0.119048,1
-0.219762,-0.241429,0.114524,44.371429,1.530476,-0.005,0.657934,76.428571,8.456536,3.177705,0.333333,0.571429,0.238095,0.119048,0.642857,0.357143,0.166667,0.142857,0.02381,1
-0.41119,-0.227143,-0.066667,34.97619,-0.441429,0.444286,0.653929,106.904762,4.187225,-1.006913,0.309524,0.5,0.380952,0.214286,0.714286,0.285714,0.119048,0.047619,0.071429,1
-0.110476,-0.126905,-0.014286,38.404762,0.720476,0.142619,0.52185,81.190476,10.0718,2.988351,0.142857,0.357143,0.214286,0.214286,0.571429,0.428571,0.166667,0.119048,0.047619,1
-0.40119,-0.227619,-0.082143,54.97619,-0.439762,0.410238,0.572781,123.095238,4.187225,-1.006913,0.261905,0.47619,0.404762,0.166667,0.714286,0.285714,0.119048,0.047619,0.071429,1
-0.230476,-0.465714,0.21881,15.057143,0.470476,0.194048,0.482649,81.428571,8.424165,1.56498,0.619048,0.690476,0.333333,0.047619,0.571429,0.428571,0.095238,0.071429,0.02381,1
-0.364524,-0.185238,-0.05381,50.702381,-0.067143,0.35381,0.642714,113.809524,6.962949,-0.006921,0.261905,0.452381,0.357143,0.190476,0.690476,0.309524,0.142857,0.071429,0.071429,1
-0.252791,-0.29814,0.161628,29.176744,0.811628,0.099767,0.504689,40.930233,8.157296,2.169319,0.44186,0.627907,0.139535,0.186047,0.72093,0.27907,0.139535,0.116279,0.023256,1
-0.193488,-0.255349,0.036279,16.188372,0.733488,0.098605,0.498049,111.162791,9.575271,2.74483,0.232558,0.418605,0.372093,0.093023,0.581395,0.418605,0.186047,0.139535,0.046512,1
0.018837,-0.211163,-0.01093,12.809302,1.674884,-0.013256,0.628366,76.976744,9.482216,0.991009,0.186047,0.44186,0.209302,0.139535,0.488372,0.511628,0.255814,0.139535,0.116279,1
-0.493953,-0.323488,-0.108372,27.693023,-1.056977,0.543953,0.447464,145.116279,2.775885,-3.004031,0.27907,0.488372,0.465116,0.093023,0.744186,0.255814,0.069767,0.0,0.069767,-1
-0.190465,-0.360698,-0.054186,39.64186,0.822326,0.216279,0.509083,77.209302,3.827633,-3.968604,0.372093,0.511628,0.27907,0.162791,0.581395,0.418605,0.162791,0.046512,0.116279,1
-0.415581,-0.154419,-0.002093,44.688372,-0.223256,0.37093,0.487963,100.0,11.441104,3.030302,0.255814,0.395349,0.348837,0.209302,0.72093,0.27907,0.093023,0.093023,0.0,1
0.066047,-0.35907,0.171163,9.993023,2.93,-0.336977,0.56403,18.139535,7.941922,1.842143,0.418605,0.651163,0.093023,0.116279,0.534884,0.465116,0.348837,0.209302,0.139535,1
0.034186,-0.165581,0.283721,89.097674,2.685116,-0.363721,0.464053,18.139535,10.119411,9.208956,0.302326,0.418605,0.046512,0.162791,0.488372,0.511628,0.418605,0.348837,0.069767,-1
-0.357442,-0.44,-0.09,28.744186,-0.062558,0.381395,0.419728,113.72093,3.202944,-6.965577,0.395349,0.581395,0.44186,0.093023,0.674419,0.325581,0.186047,0.023256,0.162791,-1
-0.219535,-0.332093,-0.073953,39.64186,0.608372,0.252093,0.509083,88.604651,3.827633,-3.968604,0.348837,0.465116,0.302326,0.162791,0.604651,0.395349,0.162791,0.046512,0.116279,1
-0.286744,-0.402093,-0.094884,30.313953,0.312791,0.313953,0.516595,95.116279,3.569489,-5.966318,0.302326,0.581395,0.325581,0.116279,0.627907,0.372093,0.209302,0.046512,0.162791,1
-0.134186,-0.318372,0.003023,48.248837,1.110465,0.117674,0.394157,83.72093,6.019509,-1.07324,0.255814,0.511628,0.255814,0.139535,0.55814,0.44186,0.209302,0.116279,0.093023,1
-0.14814,-0.445581,0.203721,21.030233,1.064419,0.104651,0.475997,45.581395,8.890735,1.780495,0.488372,0.72093,0.232558,0.162791,0.604651,0.395349,0.139535,0.116279,0.023256,1
-0.156512,-0.344186,0.273023,22.339535,1.543953,-0.032558,0.532569,61.395349,8.799044,4.291963,0.488372,0.604651,0.232558,0.139535,0.55814,0.44186,0.255814,0.232558,0.023256,1
-0.025349,-0.239767,0.054884,40.409302,2.006047,-0.151628,0.71124,79.302326,7.77854,1.033118,0.255814,0.465116,0.255814,0.093023,0.55814,0.44186,0.302326,0.186047,0.116279,1
0.219767,-0.248837,-0.05814,25.123256,3.174186,-0.23,0.524185,61.162791,5.217502,-2.890863,0.186047,0.465116,0.186047,0.162791,0.372093,0.627907,0.372093,0.186047,0.186047,-1
-0.41,-0.201395,-0.046744,47.781395,-0.209535,0.375581,0.642714,115.813953,6.962949,-0.006921,0.27907,0.465116,0.395349,0.186047,0.72093,0.27907,0.139535,0.069767,0.069767,1
-0.180465,-0.100698,0.061628,36.869767,0.583023,0.111395,0.785682,93.023256,10.719453,6.026751,0.186047,0.255814,0.27907,0.186047,0.604651,0.395349,0.255814,0.209302,0.046512,1
-0.42186,0.004186,0.131163,135.065116,2.827442,-0.260698,0.714988,43.023256,13.480077,10.994815,0.023256,0.511628,0.116279,0.139535,0.744186,0.255814,0.255814,0.255814,0.0,-1
-0.20814,-0.36186,-0.073721,46.676744,0.668372,0.247442,0.577865,99.767442,3.629528,-5.110763,0.325581,0.55814,0.325581,0.139535,0.604651,0.395349,0.186047,0.046512,0.139535,1
-0.188372,-0.336279,-0.073023,37.667442,0.730698,0.222093,0.509083,83.953488,3.827633,-3.968604,0.348837,0.488372,0.27907,0.162791,0.581395,0.418605,0.162791,0.046512,0.116279,1
-0.085349,-0.280698,0.146279,61.537209,1.984651,-0.16814,0.55134,67.906977,8.442011,3.175048,0.302326,0.534884,0.232558,0.069767,0.55814,0.44186,0.348837,0.232558,0.116279,1
-0.106512,-0.360465,0.227907,34.581395,1.38093,0.016744,0.65859,68.139535,8.450203,3.213265,0.488372,0.651163,0.255814,0.116279,0.534884,0.465116,0.186047,0.162791,0.023256,1
-0.304884,-0.402558,0.126512,39.516279,0.889767,0.113953,0.5605,54.651163,7.877571,1.178593,0.488372,0.674419,0.232558,0.093023,0.651163,0.348837,0.116279,0.093023,0.023256,1
-0.455814,-0.07186,-0.183256,14.067442,-1.207907,0.534186,0.438382,131.395349,3.972137,-1.291024,0.186047,0.27907,0.348837,0.232558,0.790698,0.209302,0.069767,0.023256,0.046512,-1
0.528837,-0.451628,0.01186,30.734884,4.771163,-0.47814,0.358668,54.418605,9.901285,0.994132,0.0,0.767442,0.139535,0.0,0.162791,0.837209,0.069767,0.046512,0.023256,-1
-0.221163,-0.309302,0.228605,19.34186,1.476744,0.013256,0.664285,56.744186,8.80568,4.254409,0.465116,0.627907,0.232558,0.162791,0.604651,0.395349,0.232558,0.209302,0.023256,1
-0.279535,-0.421163,-0.074651,31.613953,0.384186,0.277442,0.520652,95.348837,3.484804,-6.111318,0.348837,0.604651,0.348837,0.116279,0.651163,0.348837,0.209302,0.046512,0.162791,1
-0.062326,-0.292791,0.157209,29.916279,1.771395,-0.160233,0.458924,52.093023,8.748227,4.172346,0.302326,0.55814,0.186047,0.093023,0.55814,0.44186,0.325581,0.232558,0.093023,1
-0.174651,-0.29186,-0.098605,48.190698,0.697442,0.229767,0.567624,95.116279,4.059396,-4.110974,0.27907,0.44186,0.27907,0.162791,0.581395,0.418605,0.209302,0.069767,0.139535,1
-0.274186,-0.284884,-0.079302,56.362791,0.230233,0.321163,0.668917,142.790698,5.111709,-2.889035,0.186047,0.465116,0.44186,0.116279,0.604651,0.395349,0.232558,0.116279,0.116279,1
-0.206977,-0.410233,-0.057674,45.697674,0.645814,0.204419,0.412387,106.511628,3.24205,-5.289253,0.372093,0.581395,0.348837,0.046512,0.581395,0.418605,0.162791,0.023256,0.139535,1
-0.545814,-0.53814,0.183953,19.544186,-0.91093,0.476512,0.388866,93.023256,5.770324,-0.29033,0.604651,0.72093,0.325581,0.069767,0.813953,0.186047,0.046512,0.023256,0.023256,-1
-0.303488,-0.44814,0.021395,1.767442,0.324884,0.314186,0.622307,93.023256,3.95635,-2.96687,0.395349,0.651163,0.372093,0.116279,0.627907,0.372093,0.186047,0.069767,0.116279,-1
-0.306512,-0.211395,-0.03093,44.248837,0.197442,0.305581,0.640472,113.488372,6.962949,-0.006921,0.27907,0.465116,0.348837,0.162791,0.651163,0.348837,0.139535,0.069767,0.069767,1
-0.027209,-0.456047,-0.017674,19.162791,1.89186,-0.02907,0.388567,47.44186,3.953602,-5.819817,0.395349,0.651163,0.139535,0.069767,0.511628,0.488372,0.232558,0.069767,0.162791,-1
-0.280465,-0.129535,-0.05186,50.988372,-0.021395,0.311395,0.488438,122.55814,9.589282,1.069238,0.186047,0.232558,0.348837,0.209302,0.627907,0.372093,0.209302,0.139535,0.069767,1
-0.26093,-0.364884,-0.047907,49.337209,0.228837,0.30186,0.409963,100.0,3.827616,-4.111674,0.348837,0.534884,0.372093,0.116279,0.627907,0.372093,0.162791,0.046512,0.116279,1
-0.070233,-0.339302,0.175581,30.967442,1.90186,-0.071395,0.514525,43.023256,8.316307,2.275638,0.44186,0.651163,0.162791,0.139535,0.581395,0.418605,0.209302,0.139535,0.069767,1
-0.317674,-0.405814,-0.082791,27.830233,0.392558,0.298372,0.588554,102.093023,3.569488,-5.967719,0.325581,0.581395,0.372093,0.116279,0.674419,0.325581,0.209302,0.046512,0.162791,1
-0.003721,-0.244186,-0.052558,65.45814,2.245814,-0.133953,0.564799,57.209302,4.481387,-2.435077,0.325581,0.44186,0.302326,0.139535,0.55814,0.44186,0.325581,0.139535,0.186047,1
-0.172326,-0.306512,-0.106977,49.634884,0.77907,0.210465,0.568163,90.697674,3.953683,-5.110267,0.302326,0.465116,0.302326,0.162791,0.581395,0.418605,0.232558,0.069767,0.162791,1
-0.107442,-0.417674,0.238605,-2.388372,1.168605,0.044884,0.457946,45.581395,9.922133,3.704573,0.511628,0.697674,0.232558,0.116279,0.55814,0.44186,0.139535,0.116279,0.023256,1
-0.335814,-0.355581,0.145116,21.981395,-0.233721,0.283721,0.303218,68.139535,8.14246,1.415511,0.488372,0.604651,0.255814,0.162791,0.767442,0.232558,0.093023,0.069767,0.023256,1
0.073953,-0.352093,0.13907,19.239535,2.745814,-0.318372,0.536803,20.465116,7.691298,0.842648,0.395349,0.581395,0.093023,0.116279,0.534884,0.465116,0.372093,0.209302,0.162791,1
-0.33186,-0.328372,0.070465,10.023256,0.002791,0.275349,0.424031,104.186047,10.079174,1.990728,0.255814,0.55814,0.302326,0.069767,0.651163,0.348837,0.093023,0.069767,0.023256,1
0.06186,-0.356744,0.129302,16.483721,2.571163,-0.279767,0.588104,22.55814,7.691685,0.843211,0.395349,0.604651,0.093023,0.116279,0.534884,0.465116,0.325581,0.186047,0.139535,1
0.141628,-0.34907,0.193488,50.737209,3.358372,-0.40186,0.520867,20.465116,8.166512,2.252328,0.372093,0.55814,0.116279,0.116279,0.418605,0.581395,0.418605,0.27907,0.139535,-1
-0.152791,-0.357907,0.188605,18.255814,1.130465,0.037209,0.338554,50.0,7.952356,1.88975,0.488372,0.651163,0.162791,0.116279,0.581395,0.418605,0.186047,0.139535,0.046512,1
-0.07907,-0.528372,-0.05093,33.332558,1.741163,0.060698,0.409548,84.186047,3.185516,-8.534032,0.44186,0.72093,0.325581,0.023256,0.511628,0.488372,0.255814,0.046512,0.209302,-1
0.209767,-0.37186,0.007907,43.653488,3.001395,-0.330698,0.31709,50.0,5.017895,-1.006242,0.255814,0.465116,0.186047,0.023256,0.302326,0.697674,0.395349,0.186047,0.209302,-1
0.137907,-0.34093,0.18,47.430233,3.260465,-0.38,0.643708,31.860465,8.164626,2.213512,0.372093,0.55814,0.139535,0.093023,0.418605,0.581395,0.395349,0.255814,0.139535,1
-0.471395,-0.005814,0.073953,132.07907,2.00186,-0.105349,0.63897,54.418605,13.024507,8.992698,0.023256,0.488372,0.139535,0.162791,0.790698,0.209302,0.209302,0.209302,0.0,-1
-0.179767,-0.362558,-0.08093,16.05814,0.876744,0.206512,0.507566,97.44186,3.772504,-4.96899,0.302326,0.55814,0.325581,0.139535,0.581395,0.418605,0.232558,0.069767,0.162791,1
-0.379535,-0.18093,0.009767,45.627907,-0.092558,0.347209,0.471571,104.418605,11.441104,3.030302,0.255814,0.418605,0.348837,0.186047,0.697674,0.302326,0.093023,0.093023,0.0,1
-0.137907,-0.31907,0.156977,26.927907,1.191163,0.060465,0.498573,61.395349,10.081043,2.849083,0.465116,0.604651,0.255814,0.116279,0.534884,0.465116,0.162791,0.116279,0.046512,1
-0.137907,-0.33186,-0.116977,42.374419,0.911163,0.213953,0.448285,86.27907,3.602418,-7.108819,0.348837,0.465116,0.27907,0.162791,0.55814,0.44186,0.232558,0.046512,0.186047,-1
-0.087442,-0.194186,0.168837,60.946512,1.506279,-0.053023,0.659077,43.023256,8.729717,4.20872,0.325581,0.418605,0.116279,0.209302,0.581395,0.418605,0.302326,0.232558,0.069767,1
-0.192326,-0.252093,0.017674,59.24186,1.171163,0.013488,0.539243,79.302326,8.155211,1.421687,0.255814,0.465116,0.255814,0.093023,0.604651,0.395349,0.232558,0.139535,0.093023,1
-0.374186,-0.461395,-0.125116,31.702326,-0.036047,0.383721,0.419728,120.465116,3.101169,-7.963266,0.372093,0.604651,0.465116,0.069767,0.674419,0.325581,0.209302,0.023256,0.186047,-1
-0.105116,-0.41186,0.176512,21.588372,1.195581,0.076047,0.401876,47.674419,8.890735,1.780495,0.418605,0.697674,0.209302,0.162791,0.581395,0.418605,0.139535,0.116279,0.023256,1
-0.166977,-0.45093,0.232093,14.602326,0.800233,0.130698,0.489874,70.465116,9.469806,2.703181,0.511628,0.697674,0.27907,0.093023,0.581395,0.418605,0.116279,0.093023,0.023256,1
-0.161163,-0.39093,-0.027442,39.64186,0.970698,0.184419,0.509083,77.209302,3.827633,-3.968604,0.395349,0.534884,0.27907,0.139535,0.55814,0.44186,0.162791,0.046512,0.116279,1
0.175349,-0.224419,0.017209,67.118605,3.58814,-0.410465,0.700274,54.418605,6.222044,-0.8627,0.255814,0.395349,0.139535,0.069767,0.418605,0.581395,0.465116,0.232558,0.232558,-1
-0.157209,-0.266512,-0.072558,37.365116,0.770698,0.243023,0.739313,117.906977,4.158453,-3.967376,0.27907,0.372093,0.325581,0.139535,0.55814,0.44186,0.209302,0.069767,0.139535,1
-0.166744,-0.30186,-0.096744,54.113953,1.048837,0.175814,0.661298,86.27907,3.953683,-5.109535,0.325581,0.465116,0.302326,0.162791,0.581395,0.418605,0.232558,0.069767,0.162791,1
-0.385814,-0.099767,0.018372,28.344186,-0.351163,0.403721,0.475213,138.372093,8.607595,2.616201,0.186047,0.27907,0.395349,0.255814,0.697674,0.302326,0.232558,0.209302,0.023256,-1
-0.034419,-0.283953,0.143488,21.683721,2.19907,-0.247442,0.458924,58.837209,8.748175,4.173045,0.255814,0.534884,0.209302,0.069767,0.534884,0.465116,0.372093,0.255814,0.116279,1
-0.292093,-0.432791,-0.096512,36.67907,0.217442,0.354186,0.436319,104.418605,3.129529,-6.966107,0.372093,0.604651,0.372093,0.116279,0.627907,0.372093,0.186047,0.023256,0.162791,-1
-0.112791,-0.344186,-0.054419,51.818605,1.096047,0.146047,0.567624,83.953488,3.954787,-4.111504,0.348837,0.511628,0.27907,0.139535,0.534884,0.465116,0.209302,0.069767,0.139535,1
0.072326,-0.219302,0.047674,47.751163,2.875581,-0.236279,0.671899,67.906977,7.489709,0.173342,0.255814,0.44186,0.186047,0.116279,0.511628,0.488372,0.372093,0.209302,0.162791,1
-0.28907,-0.390465,0.198837,36.013953,0.924651,0.102093,0.450816,77.209302,8.167437,2.176418,0.511628,0.651163,0.302326,0.093023,0.651163,0.348837,0.186047,0.139535,0.046512,1
-0.137907,-0.353721,-0.10186,58.593023,0.97907,0.183023,0.499189,86.27907,3.662289,-6.109526,0.348837,0.488372,0.302326,0.139535,0.55814,0.44186,0.209302,0.046512,0.162791,1
-0.066047,-0.286744,-0.028372,13.432558,1.947907,-0.071628,0.701113,72.55814,6.441784,-0.152551,0.209302,0.511628,0.255814,0.116279,0.534884,0.465116,0.27907,0.139535,0.139535,1
-0.166744,-0.317907,-0.112093,45.906977,0.860465,0.194884,0.562286,86.27907,3.871969,-6.10956,0.325581,0.465116,0.302326,0.162791,0.581395,0.418605,0.255814,0.069767,0.186047,1
-0.191163,-0.364186,-0.045814,37.667442,0.756744,0.227674,0.509083,88.604651,3.827633,-3.968604,0.372093,0.488372,0.302326,0.139535,0.581395,0.418605,0.162791,0.046512,0.116279,1
-0.109302,-0.309535,0.172791,16.693023,1.304186,-0.016279,0.658503,68.372093,10.556027,4.990573,0.348837,0.534884,0.302326,0.116279,0.511628,0.488372,0.255814,0.186047,0.069767,1
0.10814,-0.335116,0.090698,22.418605,2.852093,-0.316744,0.536803,13.72093,7.327708,-0.156612,0.395349,0.581395,0.093023,0.139535,0.511628,0.488372,0.348837,0.186047,0.162791,1
-0.017907,-0.303488,-0.004419,26.048837,1.592558,-0.011395,0.451299,108.837209,9.531614,1.029858,0.209302,0.418605,0.348837,0.069767,0.465116,0.534884,0.232558,0.139535,0.093023,1
0.236744,-0.113953,0.270233,66.711628,4.26814,-0.633023,0.747842,20.465116,12.231864,12.025969,0.186047,0.27907,0.069767,0.093023,0.325581,0.674419,0.395349,0.348837,0.046512,-1
-0.123953,-0.316744,0.19907,28.674419,2.054651,-0.091163,0.550738,59.069767,8.447042,3.174479,0.465116,0.651163,0.255814,0.116279,0.581395,0.418605,0.209302,0.162791,0.046512,1
-0.076512,-0.218372,0.106047,21.204651,1.452326,-0.014186,0.807958,63.488372,9.742169,3.740025,0.27907,0.511628,0.232558,0.186047,0.604651,0.395349,0.209302,0.162791,0.046512,1
-0.163256,-0.317907,0.174186,39.867442,1.12093,0.044186,0.452653,72.55814,8.451245,3.251551,0.418605,0.55814,0.255814,0.139535,0.581395,0.418605,0.209302,0.186047,0.023256,1
-0.006512,-0.315116,0.206744,8.7,2.526744,-0.272791,0.445802,24.883721,8.367982,3.884307,0.418605,0.581395,0.116279,0.139535,0.534884,0.465116,0.372093,0.255814,0.116279,1
-0.39907,-0.432326,0.06093,30.516279,-0.068837,0.319302,0.38046,99.767442,7.968024,0.070916,0.348837,0.627907,0.348837,0.093023,0.674419,0.325581,0.093023,0.069767,0.023256,1
-0.184884,-0.319302,-0.048605,37.44186,0.805581,0.225581,0.541107,88.604651,4.05942,-3.968638,0.325581,0.465116,0.27907,0.162791,0.581395,0.418605,0.209302,0.069767,0.139535,1
-0.306512,-0.24907,-0.079302,58.197674,0.17093,0.314419,0.703038,133.72093,5.753018,-1.889776,0.162791,0.44186,0.418605,0.139535,0.627907,0.372093,0.255814,0.139535,0.116279,1
0.217674,-0.18907,0.128837,67.65814,5.219535,-0.690233,0.515665,40.697674,9.157602,3.46654,0.255814,0.372093,0.162791,0.046512,0.372093,0.627907,0.488372,0.302326,0.186047,-1
-0.223721,-0.460465,0.255814,6.267442,0.74,0.117442,0.449635,63.72093,9.800058,3.70244,0.511628,0.697674,0.27907,0.093023,0.627907,0.372093,0.139535,0.116279,0.023256,1
-0.236279,-0.382558,0.194186,57.8,1.191628,0.020465,0.424969,95.348837,8.456177,3.177281,0.44186,0.604651,0.348837,0.023256,0.604651,0.395349,0.209302,0.162791,0.046512,1
-0.014651,-0.483488,0.174884,8.2,2.116744,-0.22907,0.435959,18.139535,7.699264,1.282955,0.488372,0.744186,0.093023,0.0,0.511628,0.488372,0.209302,0.139535,0.069767,-1
-0.146047,-0.320465,0.221395,36.544186,1.63907,-0.052326,0.532569,54.651163,8.798416,4.253676,0.465116,0.581395,0.232558,0.139535,0.55814,0.44186,0.232558,0.209302,0.023256,1
-0.197907,-0.31,-0.107209,50.165116,0.772093,0.203488,0.568163,83.953488,3.953683,-5.110267,0.302326,0.465116,0.27907,0.162791,0.604651,0.395349,0.232558,0.069767,0.162791,1
0.144884,-0.352326,-0.122558,62.04186,2.701395,-0.139302,0.310927,54.418605,3.639355,-6.573304,0.255814,0.55814,0.139535,0.093023,0.418605,0.581395,0.325581,0.093023,0.232558,-1
-0.220465,-0.324419,-0.084419,39.64186,0.556512,0.262791,0.509083,93.023256,3.827633,-3.968604,0.325581,0.465116,0.302326,0.162791,0.604651,0.395349,0.162791,0.046512,0.116279,1
-0.264419,-0.345814,0.197674,45.946512,1.49814,0.016279,0.557574,81.860465,8.174025,2.21827,0.488372,0.581395,0.325581,0.093023,0.627907,0.372093,0.255814,0.186047,0.069767,1
-0.076047,-0.347907,-0.064419,61.230233,1.549302,0.088605,0.499189,77.209302,3.953699,-4.967198,0.348837,0.488372,0.27907,0.139535,0.511628,0.488372,0.232558,0.069767,0.162791,1
-0.101628,-0.176047,0.24,61.067442,2.576744,-0.205349,0.838535,61.395349,12.610154,7.991411,0.302326,0.418605,0.232558,0.046512,0.511628,0.488372,0.232558,0.209302,0.023256,1
-0.150698,-0.418372,0.16814,29.088372,1.44186,0.026977,0.514525,34.186047,7.568086,0.276917,0.534884,0.72093,0.209302,0.139535,0.627907,0.372093,0.162791,0.093023,0.069767,1
